web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11,month,Sentiment
1556507789-22298,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@SkyNewsAust,Sky News Australia,"Australians want a sober conversation about the composition of our immigration programme - how it can enhance our social cohesion and not threaten it, as well as take in migrants with a diverse background but not lose our cultural identity.

MORE: https://bit.ly/2BuFqi1  #Credlinpic.twitter.com/SLhfOaRu2i",50,64,160,1542611702000,11:15 PM - 18 Nov 2018,/SkyNewsAust/status/1064416746621169664,,November,positive
1556507789-22432,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@peterbakernyt,Peter Baker,Immigration drove Brexit but no longer seems as powerful an issue in Britain. Just 27 percent name it as the country’s top issue now compared with 56 percent in the days before the Brexit vote. @karlaadam @BoothWilliamhttps://www.washingtonpost.com/world/europe/immigration-worries-drove-the-brexit-vote-then-attitudes-changed/2018/11/16/c216b6a2-bcdb-11e8-8243-f3ae9c99658a_story.html?utm_term=.c4c2296335c4 …,11,29,46,1542499035000,3:57 PM - 17 Nov 2018,/peterbakernyt/status/1063944183621263360,,November,positive
1556507789-22465,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@ljbeebe,Leonard Beebe the GH 👻ST D 😈VIL 🇨🇦,"You must resign @MaryamMonsef and submit proper papers to Immigration Canada to reevaluate your status as a Canadian citizen.
#MonsefMustGo
#TeamTraitorpic.twitter.com/iYlYYzc1SJ",5,51,81,1542475700000,9:28 AM - 17 Nov 2018,/ljbeebe/status/1063846310455980032,,November,neutral
1556507789-22137,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@CraigHillNet,Craig Hill,"Home Affairs Minister @PeterDutton_MP says getting people out their cars would help solve the immigration problem.  Not sure what that means, but I would suggest that getting Peter Dutton out of politics would help a lot more. #auspol",18,122,304,1542698258000,11:17 PM - 19 Nov 2018,/CraigHillNet/status/1064779785308491776,,November,positive
1556507789-22234,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@CitizensUK,Citizens UK,Constructive meeting with Immigration Minister @carolinenokes today about the £1012 application fee for children for British Citizenship. Looking forward to continuing the conversation.,,17,39,1542646928000,9:02 AM - 19 Nov 2018,/CitizensUK/status/1064564492518993920,,November,neutral
1556507789-22289,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@ChelsClive,Clive Lewis #FBPE #RevokeArticle50,"May is expected to spout the full force of her xenophobia today

Remember as Home Secretary she was responsible for
Go home vans
The hostile environment
Windrush

Insiders say she was obsessed with immigration and they hated working with her",16,149,223,1542616694000,12:38 AM - 19 Nov 2018,/ChelsClive/status/1064437681323679744,,November,negative
1556507789-22174,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@Noahpinion,Noah Smith  🐇,"Compared to America, Canada takes in:
* about the same amount of family-based immigration
* a bit more refugee immigration
* MUCH MUCH more skills-based immigration

https://www.cato.org/blog/canada-will-immigration-1-its-population-26-times-us-rate …

Canada is what my ideal U.S. immigration system looks like. pic.twitter.com/bLnTsDRTtA",14,51,159,1542673743000,4:29 PM - 19 Nov 2018,/Noahpinion/status/1064676964219289600,,November,positive
1556507789-22536,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@karolcummins,Karol  🌿,"Treason12

Fed civil rights group urges Trump adm to increase scrutiny of local police

Concerns of black Americans about police violence are valid, per report. 

Two Men Plead Guilty To Defrauding The United States Regarding The Immigration, Visa, And Employment Laws pic.twitter.com/FxhjoDlJZ6",2,10,34,1542424549000,7:15 PM - 16 Nov 2018,/karolcummins/status/1063631767364456449,,November,negative
1556507789-22106,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@IsolatedBrit,Isolated Brit,Let's reduce immigration by becoming a xenophobic shithole where gangsters launder their cash. #HonestBrexitAdverts,2,24,67,1542711902000,3:05 AM - 20 Nov 2018,/IsolatedBrit/status/1064837013650763776,,November,positive
1556507789-22036,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@sgtjanedoe,Approximately Jane,"""How does diversity and immigration make the Army stronger""

Today I met a former surgeon from Nigeria who is serving in the Army as an enlisted medic. His plan is to get his citizenship and then work on transferring his medical credentials, so he can work as an Army doctor.",14,83,555,1542732179000,8:42 AM - 20 Nov 2018,/sgtjanedoe/status/1064922063389962240,,November,neutral
1556507789-22273,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@Angry_Voice,Another Angry Voice,"Theresa May bragging the new Brexit immigration system will be ""built around talent and skills"" which is a bit rich coming from a woman who spent 5 years at the Home Office chasing talented foreign students out of the UK and flogging UK residency to dodgy foreign billionaires!",5,184,338,1542627276000,3:34 AM - 19 Nov 2018,/Angry_Voice/status/1064482068262998016,,November,positive
1556507789-22124,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@TheKouk,Stephen Koukoulas,"Q: When did immigration became a macroeconomic policy tool?
A: Never
Looks like some misguided writer penned a rubbishy blog article that, is often the case, was replicated by many with a few bells and whistles
Some of the worst economic ""theory"" in a while",3,39,46,1542702890000,12:34 AM - 20 Nov 2018,/TheKouk/status/1064799212892614656,,November,negative
1556507789-22075,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@washingtonpost,The Washington Post,"In blow to Trump’s immigration agenda, federal judge blocks asylum ban for migrants who enter illegally from Mexico https://wapo.st/2DPI5bP",74,142,414,1542721825000,5:50 AM - 20 Nov 2018,/washingtonpost/status/1064878636036210688,,November,negative
1556507789-22216,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@ColumbiaBugle,The Columbia Bugle  🇺🇸,"#Editorial: Nothing's set in stone, Geraldo. The massive demographic shift is due in large part to lax immigration law enforcement and zealous work visa pushers: government programs that are out of control. The American people, by large margins support reducing all immigration. https://twitter.com/GeraldoRivera/status/1064545033540591617 …",6,36,109,1542654529000,11:08 AM - 19 Nov 2018,/ColumbiaBugle/status/1064596375910973441,,November,positive
1556507789-22388,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@WrathOfKhan2016,Wrath of Khan,"I love how @realDonaldTrump claims the U.S. is so wrong and uses other countries as examples of how to do things (immigration, terrorism, forest fires), but can’t possibly admit that the rest of the world is right on healthcare and climate change. #Resist",46,739,1.9K,1542550789000,6:19 AM - 18 Nov 2018,/WrathOfKhan2016/status/1064161257761185792,,November,positive
1556507789-22062,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@DavidJollyFL,David Jolly,"Judge Tigar: ""Whatever the scope of the President's authority, he may not rewrite the immigration laws to impose a condition that Congress has expressly forbidden."" https://twitter.com/kylegriffin1/status/1064858427510452226 …",34,520,2.3K,1542724975000,6:42 AM - 20 Nov 2018,/DavidJollyFL/status/1064891847363964930,,November,neutral
1556507789-22416,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@SACNSNew,❌ Marc Evan Aupiais  ❌,"It is amazing how often liberals just don't take in what the conservative position  is. Someone getting their citizenship in America, having followed all the correct processes, is not going to upset Republicans. Their opposition is to unlawful immigration, not legal emigration.",1,4,74,1542517479000,9:04 PM - 17 Nov 2018,/SACNSNew/status/1064021542705790978,,November,positive
1556507789-22509,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@0Calamity,🕊CrémantCommunarde 🦁 🖐,"Just take a look at what Angela Davies in the US calls ""the prison industrial complex"". Private provision of prisons is an evil money-spinner.  We also need to look at immigration detention - people who are no threat to society locked up when they could be tagged. Cui bono? https://twitter.com/RichardBurgon/status/1063729590642839553 …",3,30,54,1542448711000,1:58 AM - 17 Nov 2018,/0Calamity/status/1063733111383560192,,November,negative
1556507789-22320,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@AnaThrasher2,Ana Thrasher,"Small 7,000? 10,000? Why don't you welcome them in your house? Sign a petition on immigration that you will be responsible for them, you can sign 10 and ask your friends to sign for some more. That way they could come on a legal way.",7,12,64,1542593896000,6:18 PM - 18 Nov 2018,/AnaThrasher2/status/1064342058859606016,,November,positive
1556507789-21997,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@deniseshrivell,💧 🌏 Denise Shrivell,"The immigration surrender shows Morrison abandoning govt for the greater good, instead “listening”, as he likes to say, to the squeaky wheels of the conservative base as he tries to save the deck chairs of his sinking party ⁦@MichaelPascoe01⁩ #auspolhttps://thenewdaily.com.au/news/national/2018/11/20/australian-government-immigration/ …",3,19,23,1542744136000,12:02 PM - 20 Nov 2018,/deniseshrivell/status/1064972211184779264,,November,positive
1556507789-22533,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@NicholasIovino,Nicholas Iovino,"A federal judge today blocked the Trump administration from enforcing a policy that indefinitely delays military service for immigrants, which also delays their expedited paths to citizenship #immigration @CourthouseNewshttps://www.courthousenews.com/judge-blocks-trumps-military-immigrant-policy/ …",,22,19,1542429204000,8:33 PM - 16 Nov 2018,/NicholasIovino/status/1063651294454341633,,November,negative
1556507789-22029,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@cnlester,CN Lester,"For the people asking in good faith as to why immigration is a trans issue, here are some places to start reading: 
https://en.wikipedia.org/wiki/LGBTQ_migration …
https://www.stonewall.org.uk/sites/default/files/no_safe_refuge.pdf …
http://www.thetaskforce.org/lgbt-people-are-immigrants-and-immigration-is-an-lgbt-issue/ …

For those asking in bad faith? You should give them a read too.",1,20,37,1542733906000,9:11 AM - 20 Nov 2018,/cnlester/status/1064929306814701569,,November,positive
1556507789-22531,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@JDP223,J P,"Yeah, but isn’t he blaming it on climate change? He is just dumb enough to admit that unlimited immigration is bad in order to defend climate change rhetoric.",9,24,197,1542429431000,8:37 PM - 16 Nov 2018,/JDP223/status/1063652244887937026,,November,negative
1556507789-22151,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@SeanBradbery,Seano,"Scott Morrison could cut all immigration this instant and you're still going to be stuck on the #M5 forever.

Stop electing muppet politicians with bullshit solutions. #auspol",12,165,443,1542687897000,8:24 PM - 19 Nov 2018,/SeanBradbery/status/1064736329915805696,,November,neutral
1556507789-22251,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@jdawsey1,Josh Dawsey,"Trump has largely abandoned fire-and-brimstone immigration talk, birthright citizenship etc. since Democrats won House. He's now telling advisers that people like word ""bipartisan"" and White House should really do infrastructure. How long will it last? https://www.washingtonpost.com/politics/from-dire-warnings-to-silence-trump-changes-his-tune-after-the-midterms/2018/11/18/098bdd9e-e91b-11e8-a939-9469f1166f9d_story.html?utm_term=.bcab9560386c …",224,241,551,1542637226000,6:20 AM - 19 Nov 2018,/jdawsey1/status/1064523800748920832,,November,positive
1556507789-22019,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@GuitarMoog,Steve Bullock,"Instead,we have to beat the Anti-Immigration rhetoric, and win support for changing and opening the appalling immigration system. Killing FoM does nothing to help this.",7,41,149,1542735675000,9:41 AM - 20 Nov 2018,/GuitarMoog/status/1064936726509092864,,November,positive
1556507789-22094,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@rabiasquared,rabia O'chaudry,The corruption and thuggery of this administration goes beyond immigration https://twitter.com/RVAwonk/status/1064718127903268864 …,6,28,151,1542716376000,4:19 AM - 20 Nov 2018,/rabiasquared/status/1064855780980076544,,November,neutral
1556507789-22168,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@xxuzette,suzi wit da uzi,Ima just say it cause y’all not finna say it. Black people making jokes about other races but getting offended when it’s about them is equivalent to Mexicans fighting against immigration policies but turning their backs on Central Americans. Y’all be hypocritical af pic.twitter.com/BRca7HKhmH,3,41,56,1542679466000,6:04 PM - 19 Nov 2018,/xxuzette/status/1064700967180939264,,November,negative
1556507789-22171,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@TheRebelTV,The Rebel,"Stephen Harper talks to @benshapiro about populism, trade and immigration: It's a refreshing change from Trudeau (and a few Conservatives, too), says @ezralevant (with guest @joe_warmington on #BohemianRhapsody) https://www.therebel.media/ezra_levant_show_november_19_2018 … | #cdnpoli #tcotpic.twitter.com/qenhC4GceM",10,70,224,1542675600000,5:00 PM - 19 Nov 2018,/TheRebelTV/status/1064684753360568320,,November,positive
1556507789-22182,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@MuhammadLila,Muhammad Lila,"You know how people look at Canada as an example of tolerance, universal healthcare, immigration, and multiculturalism?

It just released a bank note honouring a black human rights activist who was arrested for refusing to leave a whites-only movie theatre.  

 pic.twitter.com/qPdZvYRuQN",18,163,616,1542670473000,3:34 PM - 19 Nov 2018,/MuhammadLila/status/1064663250162184192,,November,negative
1556507789-22538,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@pewresearch,Pew Research Center,Our researchers have distilled much of what we know about immigration into a five-part email mini-course. Sign up today to enhance your understanding of this important topic: http://pewrsr.ch/2qaXJWo pic.twitter.com/DnGiFAm2qS,,5,10,1542420720000,6:12 PM - 16 Nov 2018,/pewresearch/status/1063615707550810112,,November,positive
1556507789-22295,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@faizashaheen,Faiza Shaheen,Typical - Theresa May in trouble so will focus on stoking up anti-immigration sentiment to win support in CBI speech #shameful #r4todayhttps://www.theguardian.com/politics/2018/nov/18/theresa-may-tory-rebels-brexit-deal-uk-immigration?CMP=Share_iOSApp_Other …,9,35,67,1542615066000,12:11 AM - 19 Nov 2018,/faizashaheen/status/1064430855148441601,,November,positive
1556507789-22166,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@Bishop64,💧The Angry Goddess,Wasn't #Morrison s thought bubble the other day about sending immigrants to country towns?  so today stop immigration and tomorrow will be what? #chaos #auspol,2,8,23,1542680276000,6:17 PM - 19 Nov 2018,/Bishop64/status/1064704366710468609,,November,negative
1556507789-22307,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@WilmaSlurrie,Mrs & Mr Wilma Slurrie,"Two very wealthy, elitist men, living off parliamentary pensions, gambling profits and News Corp paychecks, explain why immigration ruins their lifestyle. Meanwhile, on planet Earth .... https://twitter.com/sunriseon7/status/1063165864462012417 …",1,31,69,1542607822000,10:10 PM - 18 Nov 2018,/WilmaSlurrie/status/1064400471626932224,,November,positive
1556507789-22456,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@Headsnipe011,Headsnipe011,"University undermining immigration/worker policy

Wright State University Agrees to Pay Government $1 Million for Visa Fraud

@drawandstrike @HNIJohnMiller @catesduane @rising_serpent @Debradelai @GodlessNZ @almostjingo @tracybeanz @TheChiIIum @hfinch63https://www.justice.gov/usao-sdoh/pr/wright-state-university-agrees-pay-government-1-million-visa-fraud …",3,53,50,1542478824000,10:20 AM - 17 Nov 2018,/Headsnipe011/status/1063859412312432640,,November,neutral
1556507789-21945,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@skinnylatte,Adrianna Tan,People who say stuff like why are these Chinese / Indian / brown people running off the airplane? Can’t they wait? Maybe consider how they don’t have your passports and if they don’t run sometimes they wait 4 hours at immigration instead of 1.,4,60,153,1542756980000,3:36 PM - 20 Nov 2018,/skinnylatte/status/1065026084641492992,,November,neutral
1556507789-22550,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@NBCNews,NBC News,"The rush to deploy soldiers to the border, 1,500 of whom are in Arizona, has been criticized even by anonymous military officials, who have described it as a political ploy that drew on voters’ fears of illegal immigration. https://nbcnews.to/2QKyE01",41,76,115,1542412806000,4:00 PM - 16 Nov 2018,/NBCNews/status/1063582514407710720,,November,negative
1556507789-22545,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@raymysterio305,Ray J,"https://youtu.be/32ijPYs5xL0 

These Democrats are DERANGED! This GUTLESS COWARD of a Senator, Kamala Harris is comparing the Immigration and Customs Enforcement to the Ku Klux Klan!

This woman deserves the FIRING SQUAD, damn SLIMY CREEDANT! Why do we keep electing these HEATHENS??",45,161,234,1542417333000,5:15 PM - 16 Nov 2018,/raymysterio305/status/1063601500382003205,,November,neutral
1556507789-22473,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@daBookdragon,Bookdragon,The actual quote you used is really pro immigration not pro nationalism pic.twitter.com/iQbBwcMLkg,14,67,323,1542472451000,8:34 AM - 17 Nov 2018,/daBookdragon/status/1063832683783049216,,November,positive
1556507789-22287,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@gerardjasper,gerard peter anthony,"The main reason I voted to leave the EU was to get back our Sovereignty.
I wanted all decisions about the future of the U.K. to be made by the people of the U.K..
I wanted Trade Agreements and Laws to only be agreed
by us.
Why does the Appeaser think it’s all about Immigration?",88,435,859,1542618885000,1:14 AM - 19 Nov 2018,/gerardjasper/status/1064446873489022976,,November,positive
1556507789-22324,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@TeriGRight,Teri Tweets  ⭐️ ⭐️ ⭐️,"IMPORTANT THREAD! Please read and RETWEET! 
#Invasion #Immigration #CaravanInvasionhttps://twitter.com/threadreaderapp/status/1064244427919642626 …",3,63,36,1542590722000,5:25 PM - 18 Nov 2018,/TeriGRight/status/1064328749662027776,,November,positive
1556507789-21950,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@laineyanderson_,Drunk on Unsweet Tea,"My heart hurts when I see tweets like this bc it really goes to show how ignorant our generation is. Trump supports Immigration. What trump does NOT support is ILLEGAL immigration. Ya know, because it’s ILLEGAL. Idc who you support, facts are facts. Educate yourself. https://twitter.com/fuccitsbriley/status/1064993611505373184 …",1,14,74,1542753287000,2:34 PM - 20 Nov 2018,/laineyanderson_/status/1065010595676790787,,November,negative
1556507789-22422,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@FAIRImmigration,FAIR,"Check out this excellent op-ed by Federation for American Immigration Reform's Communications Director, Dave Ray! https://bit.ly/2zY7jjH  via @DailyCaller",6,51,93,1542506401000,6:00 PM - 17 Nov 2018,/FAIRImmigration/status/1063975080689106945,,November,positive
1556507789-22398,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@wellcometrust,Wellcome Trust,"""Research is a collaborative endeavour & knowledge is not bound by borders. With Brexit imminent, we need an immigration system that is up to scratch, & a deal that maintains the benefits that freedom of movement has given us."" - @JeremyFarrar https://wellc.me/2zEGNeZ  #Brexitpic.twitter.com/czeEdEW1Y8",,33,59,1542544142000,4:29 AM - 18 Nov 2018,/wellcometrust/status/1064133375907237888,,November,neutral
1556507789-22453,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@realannapaulina,Anna Paulina,"Illegal immigration costs the American people over $100 billion annually. 

The wall would be a one time cost of roughly $20 billion. 

How is this still a question? 
#BuildTheWall",41,353,866,1542480895000,10:54 AM - 17 Nov 2018,/realannapaulina/status/1063868101026959363,,November,negative
1556507789-22408,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@lionheartleojai,💧Leo Jai,It's time we had a Royal Commission or an independent investigation into the whole immigration detention regime. ABF have overseen a culture of corruption in onshore detention.,2,17,28,1542526373000,11:32 PM - 17 Nov 2018,/lionheartleojai/status/1064058847860469760,,November,positive
1556507789-22117,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@Frances_712,FRAN⚘ 💐 🍀 🌾,"Yes 
Australian voter support for a lift in immigration of Muslims has collapsed in the wake of last week’s Islamic State-inspired terror attack in Melbourne

The majority of supporters of conservative coalition and one third of Labor voters.

https://www.breitbart.com/middle-east/2018/11/18/poll-support-for-increase-in-muslim-immigration-collapses-in-australia/ …",12,87,89,1542705475000,1:17 AM - 20 Nov 2018,/Frances_712/status/1064810057626316802,,November,neutral
1556507789-22515,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@GioFassetta,Giovanna Fassetta,"One report after the other finds that indefinite detention causes serious mental health problems ""Latest Dungavel inspection report provides more evidence that it’s #Time4aTimeLimit on immigration detention"" http://sdv.org.uk/latest-dungavel-inspection-report-provides-evidence-time4atimelimit-immigration-detention/ … @SDVisitors @Alexander3Kate @alison_phipps",,12,12,1542444078000,12:41 AM - 17 Nov 2018,/GioFassetta/status/1063713676677533696,,November,positive
1556507789-22072,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@RMConservative,Daniel Horowitz,"The entire bogus asylum trend has empowered the most brutal cartels to endanger our border. This is not even about immigration anymore. This is national security. Yet, now the courts control national security.",14,179,285,1542722709000,6:05 AM - 20 Nov 2018,/RMConservative/status/1064882342840475650,,November,negative
1556507789-22187,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@central_cap,Cultural Action Party  🍁,"Stephen Harper said he has “no time for illegal immigration,” because it turns people against legal immigration

“As I have told other leaders in other countries, no illegal immigration system or phenomenon will ever be popular with a mass of people.""
https://nationalpost.com/news/politics/i-have-no-time-for-illegal-immigration-stephen-harper-says-on-u-s-podcast?utm_medium=Social&utm_source=Facebook&fbclid=IwAR3uVW8JcajY2kWK-bGkeEUFJXkVxVo-35fkjSdnMQdRDcNnejNv3boQCj8#Echobox=1542651075 …",22,153,219,1542667782000,2:49 PM - 19 Nov 2018,/central_cap/status/1064651961566322688,,November,positive
1556507789-22304,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@BremainInSpain,BremainInSpain #FBPE,"Theresa May will today embark on the most perilous week of her prime ministership by using the promise of tighter controls on immigration to sell her Brexit deal.

But why doesn't she use the controls already afforded by the EU? 

https://www.theguardian.com/world/2018/nov/19/monday-briefing-may-plays-immigration-card-in-brexit-fightback …",11,75,110,1542609512000,10:38 PM - 18 Nov 2018,/BremainInSpain/status/1064407559149445120,,November,positive
1556507789-22337,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@Studio10au,Studio 10,"A survey taken after the Bourke St terror attack shows only 14% of Australians support increasing Muslim immigration & almost half want it reduced. 

@Joe_Hildebrand: ""Part of the problem is that people are not able to talk about [radical Islam] rationally..."" #Studio10pic.twitter.com/jdMgAlFtmd",20,12,50,1542581603000,2:53 PM - 18 Nov 2018,/Studio10au/status/1064290502332170241,,November,negative
1556507789-22162,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@Anon_decoder,Anonymous,"Immigration to Europe
Circa 1944 - colorized

https://m.youtube.com/watch?v=uFMSw_IvmX4 …",2,18,27,1542684236000,7:23 PM - 19 Nov 2018,/Anon_decoder/status/1064720974803857408,,November,neutral
1556507789-22507,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@DVATW,David Vance,Hard border now. A commitment to a soft border is a guarantee of unlimited third world immigration via Ireland.  https://www.dailymail.co.uk/news/article-6398369/Ireland-gateway-UK-Brexit-deal-no-passport-checks.html …,27,57,97,1542449780000,2:16 AM - 17 Nov 2018,/DVATW/status/1063737592976429057,,November,negative
1556507789-22059,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@Boylers73,Jerry Boyle,"This is what a REAL Prime Minister sounds like!
#CdnPoli #OnPoli #ABPoli

'I have no time for illegal immigration,' Stephen Harper says on U.S. podcast http://nationalpost.com/wcm/742dc3bb-8590-4aa0-85d8-e1ea140632ab … via @nationalpost",1,23,59,1542725754000,6:55 AM - 20 Nov 2018,/Boylers73/status/1064895113812426753,,November,negative
1556507789-22238,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@tomleykis,Tom Leykis,"Poor farmers voted for @realDonaldTrump. Now, his trade policy has screwed them. (So has his immigration policy!) Boo hoo hoo! Waaaaaaaaah! You guys are getting exactly what you deserve! #WompWomphttps://www.nytimes.com/2018/11/19/us/politics/farming-trump-trade-war.html …",,11,52,1542645303000,8:35 AM - 19 Nov 2018,/tomleykis/status/1064557679367020544,,November,negative
1556507789-22354,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@ForeverLogical,Forever Logical  🖖,Trump Creates His Own Crises—Including on Immigration - The Atlantic http://bit.ly/2RrGs6M,6,14,136,1542571900000,12:11 PM - 18 Nov 2018,/ForeverLogical/status/1064249802513248256,,November,positive
1556507789-22039,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@AriFleischer,Ari Fleischer,"The shape of the D 2019/2020 POTUS primary: ""Free"" college, guaranteed government jobs, government run health care, higher taxes, creeping socialism, identity politics, opposition to enforcing immigration laws, Trump committed treason & Russia, Russia, Russia.",159,308,907,1542730786000,8:19 AM - 20 Nov 2018,/AriFleischer/status/1064916217432027136,,November,positive
1556507789-21993,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-17%20until%3A2018-11-21&src=typd&lang=en,@TheSWPrincess,Leia,"Trump tried to rewrite immigration law.

The courts said no. Elections matter. Judges matter. 

It's perfectly legal for immigrants to present themselves at a point of entry and ask to apply for asylum. 

That's what the #immigrant caravan wants to do. #ImmigrationMattershttps://twitter.com/sasha4th/status/1064944822602133508 …",5,163,277,1542745716000,12:28 PM - 20 Nov 2018,/TheSWPrincess/status/1064978840320163840,,November,positive
