web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11,month,Sentiment
1556501460-17969,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@FAIRImmigration,FAIR,ICYMI - Federation for American Immigration Reform's President Dan Stein discusses the latest on the migrant caravan and why Congress needs to act now to avert a further crisis. https://bit.ly/2AtFbGQ,4,57,121,1540596364000,4:26 PM - 26 Oct 2018,/FAIRImmigration/status/1055963805522501632,,October,positive
1556501460-18009,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Jasmine_Jewels,Wondered Woman  🇺🇸  🔞,"I saw that debate. Jorge Ramos is an immigrant plantation boss

Tucker Carlson vs Jorge Ramos on Immigration https://youtu.be/iz2WqltRcQw  via @YouTube",1,16,14,1540577599000,11:13 AM - 26 Oct 2018,/Jasmine_Jewels/status/1055885097642217472,,October,neutral
1556501460-17955,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@NatashaFatah,Natasha Fatah,"Othman Hamdan, who promoted ISIS and praised lone wolf terrorist attacks, has been ordered deported from Canada.

The Immigration and Refugee Board of Canada ruled that he is a ""danger to the security of Canada"" and is therefore inadmissible. https://www.google.ca/amp/s/www.cbc.ca/amp/1.4880418 …",103,448,1.1K,1540606426000,7:13 PM - 26 Oct 2018,/NatashaFatah/status/1056006008038780929,,October,neutral
1556501460-17932,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Omojuwa,JJ. Omojuwa,“It’s the ONLY airport in the world where people ask you from immigration all the way to the gate: do you have anything for me?” | These are the submissions of an Ethiopian and a Togolese… https://www.instagram.com/p/BpbYOx7l0qj/?utm_source=ig_twitter_share&igshid=13vyuwszs2yz1 …,12,23,28,1540624484000,12:14 AM - 27 Oct 2018,/Omojuwa/status/1056081746385604609,,October,neutral
1556501460-17724,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Noahpinion,Noah Smith  🐇,"When Republicans started to believe in racial bloc voting - when they stopped believing that nonwhite people could ever be persuaded to vote Republican - they started to see immigration as an invasion. 

This explains why immigration is now at the center of partisan conflict. https://twitter.com/SenatorBrakey/status/1056540826317283328 …",27,169,605,1540747093000,10:18 AM - 28 Oct 2018,/Noahpinion/status/1056596007843024896,,October,negative
1556501460-17730,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@FoxNewsInsider,FoxNewsInsider,"Border Walls Are 'Just Wrong'?! @TomiLahren Asks People in California About Migrant Caravan, Illegal Immigration @seanhannityhttp://insider.foxnews.com/2018/10/25/tomi-lahren-asks-people-california-about-migrant-caravan-illegal-immigration-hannity …",170,153,865,1540744200000,9:30 AM - 28 Oct 2018,/FoxNewsInsider/status/1056583874552057857,,October,negative
1556501460-17894,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@BillTufts,Bill Tufts,"M-103 told Canadians they were bigots when it came to discussing immigration.

The Global Compact infers that they are biased against all that seek Canada as a home. 

Compact creates M-103 into International Law, on steroids, at a world wide level 

Sign Petition

@CC_CRF",,12,17,1540648806000,7:00 AM - 27 Oct 2018,/BillTufts/status/1056183761669361665,,October,negative
1556501460-17642,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@adamdavidson,Adam Davidson,"It's been clear to some that Trump embraced a white nationalist narrative about Jews destroying America by promoting immigration. The only result could be violence. 

Bizarrely, many journalists have refused to see it. 

Do you see it now?",30,222,904,1540770685000,4:51 PM - 28 Oct 2018,/adamdavidson/status/1056694961427673089,,October,positive
1556501460-18177,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@ACLU,ACLU,"It’s not surprising that the president's friends at the National Border Patrol Council don't see a problem with making a ""correlation between gang rapes, Islam, and immigration.""

It is un-American and we won't be quiet about it. https://theintercept.com/2018/10/23/border-patrol-union-killing-free-speech-video/ …",31,431,691,1540512540000,5:09 PM - 25 Oct 2018,/ACLU/status/1055612220539789312,,October,negative
1556501460-17927,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@threadreaderapp,Thread Reader App,"Hello please find the unroll here: Thread by @RAICESTEXAS: ""The Trump administration has been mass releasing people from immigration detention centers in an effort to increase fear […]"" https://threadreaderapp.com/thread/1055988484001824768.html …
Talk to you soon.",,23,13,1540629479000,1:37 AM - 27 Oct 2018,/threadreaderapp/status/1056102697429057536,,October,neutral
1556501460-18087,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@dpakman,David Pakman,"Regardless of your views on immigration or the caravan, there simply is no way to ""apply for citizenship"" from outside of the country. Why do we tolerate this stupidity? https://twitter.com/realDonaldTrump/status/1055527191235227648 …",24,54,258,1540559342000,6:09 AM - 26 Oct 2018,/dpakman/status/1055808521948815366,,October,negative
1556501460-18377,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@briannasedano,b,"19 days of pain being held in an immigration detention center, and you’re finally free momma  pic.twitter.com/yXPO2lUsOB – at GEO Desert View Immigration Detention Center",,9,49,1540433254000,7:07 PM - 24 Oct 2018,/briannasedano/status/1055279669891629057,,October,positive
1556501460-17819,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@HeerJeet,Jeet Heer,Read this thread & ponder this: the alleged shooter of the worst anti-Semitic killing on American soil used as pretext for murders claim that Jews were behind mass immigration. A virulent variation of that claim is now being aired on Fox. https://twitter.com/joshtpm/status/1056324117329297409 …,226,3.9K,7.4K,1540686246000,5:24 PM - 27 Oct 2018,/HeerJeet/status/1056340797010915330,,October,negative
1556501460-18082,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@NabilAlMafrachi,Nabil Salih,Armenian Archdiocese of #Baghdad. Built in 1954 and first opened in 1957. Armenian community of Baghdad remains active and resilient in the face of the absence of security and waves of immigration. #Iraqpic.twitter.com/FoiH0MNS04,,34,72,1540560967000,6:36 AM - 26 Oct 2018,/NabilAlMafrachi/status/1055815338254917633,,October,positive
1556501460-18205,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@PolitiFact,PolitiFact,"NEW: @MarshaBlackburn falsely says @PhilBredesen lured illegal immigrants to Tennessee.
The law at the center of this was tougher than the one signed by Bredesen's Republican predecessor. Then Bredesen went further.
http://bit.ly/2ELmWki  
#Immigration #TNSenpic.twitter.com/7p5YuOxRBF",3,28,23,1540504801000,3:00 PM - 25 Oct 2018,/PolitiFact/status/1055579759546130433,,October,negative
1556501460-18203,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@PatriotNotPol,Tim Donnelly,"The media has been calling conservative voters vile names for decades. 

Don’t love mass immigration, you are racist. Christians ridiculed for their religion, and gun owners smeared as terrorists. That’s part of the reason voters sent Donald Trump, to fight back on their behalf.",1,61,70,1540505459000,3:10 PM - 25 Oct 2018,/PatriotNotPol/status/1055582522996809728,,October,positive
1556501460-17897,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@BillTufts,Bill Tufts,"Thank you Jenny for bringing the issue of the  

Compact on Migration 

To the attention of your local MPs

They need to get the message and understand a large majority of Canadians disagree with Open Door, unlimited immigration that wants to relocate 245 Million migrants by 2030",2,28,64,1540648236000,6:50 AM - 27 Oct 2018,/BillTufts/status/1056181371645976576,,October,positive
1556501460-17883,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Alzer_One,Joe Hazelton  🇨🇦,"Let's get those #NovaScotia signatures up!
@MaximeBernier's Petition E-1906 (IMMIGRATION) calls upon the Government of Canada to withdraw from the Global Compact For Safe, Orderly and Regular Migration.
The USA, Poland, Hungary and Austria have withdrawn.
https://petitions.ourcommons.ca/en/Petition/Details?Petition=e-1906 …",,26,31,1540654175000,8:29 AM - 27 Oct 2018,/Alzer_One/status/1056206281344778251,,October,positive
1556501460-18396,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@realJoshuaHall,Josh Hall,Tucker Carlson cracks me up when he says: “shut up you racist” when portraying how the American left talks to those who disagree with their open border immigration policies. He’s so spot on in a way that we can all relate & makes it so lighthearted. The man knows how to laugh.,2,15,47,1540426650000,5:17 PM - 24 Oct 2018,/realJoshuaHall/status/1055251973971329024,,October,positive
1556501460-17874,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@CR,Conservative Review,"“ ... immigration from the Third World is fine when it’s done responsibly and gradually but when it’s done in such large numbers so quickly ... we will begin to bring in all its vices. Thus, along with poverty, we will bring in diseases.” https://www.conservativereview.com/news/illegal-immigration-isnt-just-a-security-issue-its-a-public-health-crisis-in-the-making/ …",,44,73,1540657803000,9:30 AM - 27 Oct 2018,/CR/status/1056221499676413952,,October,positive
1556501460-17670,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@StevieChats,S. W. Chatterston,"While I obviously want America to remain majority white, we should recognize the radicalization that is possible thanks to racial diversity, a la Brazil. America would likely be far more liberal today if we had never passed the 1965 immigration act, ironically.",4,6,37,1540769949000,4:39 PM - 28 Oct 2018,/StevieChats/status/1056691874805768192,,October,positive
1556501460-17784,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@alexvtunzelmann,Alex von Tunzelmann,"This from Baroness Tonge is outrageous, antisemitic, and deeply stupid. There’s no suggestion that the suspect was motivated by any care for Palestinians. His social media posts obsess on far-right conspiracy theories about Jewish influence in the US, esp regarding immigration. https://twitter.com/Mendelpol/status/1056254537219096579 …",5,53,125,1540716142000,1:42 AM - 28 Oct 2018,/alexvtunzelmann/status/1056466189021601792,,October,negative
1556501460-18098,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Jordan_Sather_,Jordan Sather,".@NBCNews header photo is of the migrant caravan. An American media company, supporting illegal immigration practices.

Pathetic, NBC. 

These FAKE NEWS organizations are truly a threat to the republic. pic.twitter.com/Kc6rp8E6Vg",16,94,183,1540554243000,4:44 AM - 26 Oct 2018,/Jordan_Sather_/status/1055787136912257024,,October,negative
1556501460-18296,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@kaymsanto,Kayla Santosuosso,"It is ""legal immigration"" to present yourself at the border and seek asylum.

It is ""legal immigration"" to present yourself at the border and seek asylum.

It is ""legal immigration"" to present yourself at the border and seek asylum.",,20,48,1540478377000,7:39 AM - 25 Oct 2018,/kaymsanto/status/1055468930523951104,,October,positive
1556501460-18285,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@lindsey_brink,Brink Lindsey,"Need to read the book, strongly endorse the conclusions of the thread. Working at the Kauffman Foundation for 2 years, thinking about how to encourage entrepreneurship, the obvious low-hanging fruit was more skilled immigration. Still is, but now even the status quo is imperiled. https://twitter.com/Noahpinion/status/1055131983729311744 …",2,20,60,1540482791000,8:53 AM - 25 Oct 2018,/lindsey_brink/status/1055487446593429504,,October,positive
1556501460-17674,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@khb_56,Karl Hines   🖕🏼 🍊 💩ler,"Okay.. pardoned. Cannot face criminal charges anymore for what he did.

But.
He was naturalized in 91.
Revoke his citizenship. Then kick him out, or better deport him.
Requires an immigration court.  So lock him into an immigration jail til his trial.
6 - 12 month wait for trial",5,12,93,1540768282000,4:11 PM - 28 Oct 2018,/khb_56/status/1056684882821349377,,October,positive
1556501460-18400,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Feisty_FL,Feisty ☀️Floridian,"Andrew Gillum has a 15 year relationship with George Soros. He supports impeaching Trump. He is anti-Police, anti-Gun, Pro-illegal Immigration, Pro-Sanctuary Cities and he wants a 10% State Tax in #Florida and will raise sales tax too! #FloridaDebatepic.twitter.com/Wc0NVvNnzH",111,863,682,1540426286000,5:11 PM - 24 Oct 2018,/Feisty_FL/status/1055250443914412040,,October,positive
1556501460-18248,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@CWS_global,CWS,You're wrong. Seeking safety is legal. Do you want to meet with one of our immigration experts? We can come to you. pic.twitter.com/PGDWMDrCtH,68,141,516,1540493221000,11:47 AM - 25 Oct 2018,/CWS_global/status/1055531191003217920,,October,negative
1556501460-18220,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@highbrow_nobrow,The Intellectualist,"Devin Nunes toes the Trump line on immigration policy, but his family's farm relies on undocumented immigrant labor.

 http://bit.ly/2Rf4rpF",37,299,395,1540499953000,1:39 PM - 25 Oct 2018,/highbrow_nobrow/status/1055559426780942338,,October,neutral
1556501460-18163,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@MidTermWars,🇺🇸#MidTermWars ❌,"June 25, 2018: Sen. Cory Booker (D-NJ) calls on mobs to confront Trump officials over immigration policies.
 June 25, 2018: CNN contributor attacks those on the right calling for civility.",2,108,99,1540518250000,6:44 PM - 25 Oct 2018,/MidTermWars/status/1055636171261444097,,October,positive
1556501460-17753,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@IM_Defensoras,IM-Defensoras,SOLIDARITY WITH CEJIL! We condemn the arbitrary expulsion of three women human rights defenders members of @cejil by immigration authorities of the Managua airport #SOSNicaragua @INDefensoras @CIDH @ForstMichel @mbachelet @UNHumanRights @PauloAbraopic.twitter.com/qQmC2kO6xU,2,28,11,1540736290000,7:18 AM - 28 Oct 2018,/IM_Defensoras/status/1056550696844181510,,October,negative
1556501460-17743,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@kevincarey1,Kevin Carey,1/ My family comes from Pittsburgh. It is an unusual place in the sheer physicality of how it represents American immigration.,1,12,22,1540739165000,8:06 AM - 28 Oct 2018,/kevincarey1/status/1056562756768403456,,October,positive
1556501460-18404,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@ddale8,Daniel Dale,"A ""build that wall"" chant. Trump describes illegal immigration as the U.S. being ""assaulted.""",34,145,492,1540426119000,5:08 PM - 24 Oct 2018,/ddale8/status/1055249744296112128,,October,negative
1556501460-18266,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@PurplePigeon2,Purple Pigeon,"I can't imagine any sane person would vote for this lunatic. This country would have free movement on immigration the NHS would collapse, housing waiting lists would give priority to immigrants,we would be billions in debt yet economically poor as church mice. VENEZUELA THE 2ND! https://twitter.com/gerardjasper/status/1055489678269390848 …",4,24,32,1540487978000,10:19 AM - 25 Oct 2018,/PurplePigeon2/status/1055509199583670272,,October,neutral
1556501460-18142,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@fraser_anning,Senator Fraser Anning,"My call for a plebiscite on a predominantly European immigration policy does not propose that non-Europeans be excluded.

Rather, it proposes to maintain the status quo.

The fact is that Australia is predominantly of European heritage. pic.twitter.com/qyg32JtTxH",53,87,280,1540528858000,9:40 PM - 25 Oct 2018,/fraser_anning/status/1055680665746726912,,October,neutral
1556501460-18102,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Femi_Sorry,Femi,"The government didn't bother using the EU's Immigration Registration system, because it knew that immigration was a net benefit to our economy, so it wasn't worth the administrative costs. pic.twitter.com/Pmoeyh7SH1",16,63,143,1540553936000,4:38 AM - 26 Oct 2018,/Femi_Sorry/status/1055785849986670592,,October,positive
1556501460-18294,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@LatinoUSA,NPR's Latino USA,"#NowPlaying a new @LatinoUSA podcast

We speak with @ProPublica's @JessicaHuseman to discuss her investigation on Kansas Republican gubernatorial candidate Kris Kobach, who spent 13-years defending and profiting off of anti-immigration ordinances.

LISTEN: http://bit.ly/kkobach pic.twitter.com/TvrHtfnxeP",1,26,17,1540479297000,7:54 AM - 25 Oct 2018,/LatinoUSA/status/1055472791259111424,,October,positive
1556501460-18224,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@UROCKlive1,Khashoggi’s Ghost,"There's clearly a double standard here. If one person is killed by an immigrant, there's an uproar that focuses on blaming immigration for the problem. It's much more common & frequent to have mass killings by a home grown white boy, but they won't blame guns or terrorism.",4,20,131,1540498452000,1:14 PM - 25 Oct 2018,/UROCKlive1/status/1055553133521162240,,October,positive
1556501460-18178,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@CShepAmnesty,Caroline Shepherd,"Leaked docs from 3 years ago show Immigration Dept at that time was ignoring solid evidence of Nauru child mental health crisis. 

""I would come back 3 months later & these incredibly sick kids would be just rotting in their rooms.""  

Listen: https://www.abc.net.au/news/2018-10-26/leaked-psychological-reports-on-nauru-child-mental-heath-crisis/10428178 …

@amnestyoz",,42,40,1540512467000,5:07 PM - 25 Oct 2018,/CShepAmnesty/status/1055611913193717760,,October,negative
1556501460-17649,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@DonJBacon,Don Bacon,"Debate tweet: My opponent says a vote for me is a vote for my ""leader""... And that I wouldn't vote for comprehensive immigration reform. Wait, didn't we cover this already? I did vote for comprehensive immigration reform. Twice. #NE02",8,5,25,1540769195000,4:26 PM - 28 Oct 2018,/DonJBacon/status/1056688709075173376,,October,neutral
1556501460-18268,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Palmtreemermaid,Palmtreemermaid,"Best speech that I have heard re opposing the “caravan”!!! As my 7yr old child once said about people coming into our country, “Mommy, they are either LEGAL or ILLEGAL—why is it so hard for adults to understand this?” #QAnon  #WalkAway  #TheGreatAwakening  #Caravan  #Immigration https://twitter.com/FoxNewsInsider/status/1054696446308474883 …",6,49,94,1540487527000,10:12 AM - 25 Oct 2018,/Palmtreemermaid/status/1055507309240246272,,October,positive
1556501460-18283,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Peezy62,Peezy McDonald,Told by a senior member of The Border Force that No Deal will 'definitely increase illegal immigration' as the backlogs will have to be largely waved through as no infrastructure to check the massive queues coming in exists yet! Was that not one of the main reasons for 'leaving'?,4,55,111,1540483381000,9:03 AM - 25 Oct 2018,/Peezy62/status/1055489917361537025,,October,negative
1556501460-17997,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@Reuters,Reuters Top News,"Congressional Republicans seeking re-election have dramatically increased the number of tweets they post about immigration since Trump’s election, Reuters/Ipsos analysis finds https://reut.rs/2D9Ercm pic.twitter.com/kv6eIIjRmw",8,19,23,1540582501000,12:35 PM - 26 Oct 2018,/Reuters/status/1055905658854408197,,October,neutral
1556501460-17695,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@BEbstyne,Bonnie Ebstyne X (shadow banned),"We love Mexico & its people, but their government is not acting like a friend.  We believe strongly in legal immigration.  Our laws are fair & not designed to benefit one party over another.  Rule of law for benefit of our people.",2,8,13,1540762620000,2:37 PM - 28 Oct 2018,/BEbstyne/status/1056661133162012672,,October,positive
1556501460-17917,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@LutzPhilipp,Philipp Lutz,"The 'refugee crisis' triggered partisan realignment in Germany, but did not affect underlying immigration attitudes ⇨ a sorting of voters in terms of their immigration attitudes but not to a backlash against immigration. New in @WEPsocialhttps://www.tandfonline.com/doi/full/10.1080/01402382.2018.1490484#.W9Q5xQnOqAA.twitter …",,11,21,1540635495000,3:18 AM - 27 Oct 2018,/LutzPhilipp/status/1056127930777194496,,October,positive
1556501460-17984,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@BreitbartLondon,Breitbart London,"UK Immigration Boom: Plan to Build a Million Houses to Destroy 67,000 Acres of Countryside  https://www.breitbart.com/europe/2018/10/26/immigration-boom-plan-build-million-houses-oxford-cambridge-destroy-countryside/ …",23,110,70,1540589400000,2:30 PM - 26 Oct 2018,/BreitbartLondon/status/1055934595974209536,,October,negative
1556501460-17817,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@lionheartleojai,💧Leo Jai,"I'm heartened by the fact that a light is progressively being shone on the immigration detention regime.
We can have strong borders and community safety without destroying human beings in the process.",,7,21,1540686730000,5:32 PM - 27 Oct 2018,/lionheartleojai/status/1056342828920463360,,October,positive
1556501460-18346,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@slpng_giants_oz,💧 Sleeping Giants Oz  📣,"Have you signed this petition yet???

Can the Immigration Minister @DavidColemanMP stand up for Australia against the supporters of this violent Right Wing extremist, will safety & common decency prevail?

#Auspol #NotMyAustralia 
https://chn.ge/2RaIqIH   @ChangeAUS @NyadolNyuon",6,61,71,1540453865000,12:51 AM - 25 Oct 2018,/slpng_giants_oz/status/1055366119412756480,,October,negative
1556501460-17870,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@WangCecillia,Cecillia Wang,You could start by ending your illegal and immoral immigration and refugee policies. They have stoked this violent white nationalism. https://twitter.com/SecNielsen/status/1056223944112513024 …,2,29,119,1540658787000,9:46 AM - 27 Oct 2018,/WangCecillia/status/1056225626795855874,,October,negative
1556501460-18170,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@myhtopoeic,[] __VM__ [],"I've said before Trump has smart people but not smart enough when it comes to illegals. False and illegal immigration is a HUGE indirect tax and expense on American Citizens. It's a major tax on all economic systems, health, and judicial. TOTALLY unconstitutional & illegal.",2,16,57,1540514759000,5:45 PM - 25 Oct 2018,/myhtopoeic/status/1055621528015028229,,October,negative
1556501460-17859,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@DavidHirsh,David Hirsh,"This was designated National Refugee Shabbat. The shooter was relating specifically to this, linking it to the fascist conspiracy fantasy that ""the Jews"" are responsible for bringing in Muslim immigration.

https://www.hias.org/national-refugee-shabbat …",6,73,71,1540663200000,11:00 AM - 27 Oct 2018,/DavidHirsh/status/1056244136913920000,,October,positive
1556501460-18155,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@1776Stonewall,Stonewall Jackson,"Trump considering an executive order that would shut the border down, possibly entirely. It would be similar to a travel ban, where the country isn't accepting any immigration until this is under control",847,4.8K,11K,1540520893000,7:28 PM - 25 Oct 2018,/1776Stonewall/status/1055647255091470336,,October,negative
1556501460-18256,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@FoxNews,Fox News,.@RepAndyBiggsAZ: “The best alternative would be if Mexico enforced its immigration laws.” #OutnumberedOTpic.twitter.com/ajMQn3jtmy,101,190,751,1540490110000,10:55 AM - 25 Oct 2018,/FoxNews/status/1055518142787665920,,October,positive
1556501460-17795,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@ChrisJZullo,♻️ 🇺🇸 Christopher Zullo,"Return to tax fairness 
Fight for the middle class
Provide affordable healthcare
Pass immigration reform
Save social security
Tackle climate change
Repair roads and bridges
Invest in education 
Reduce the deficit
Unburden our students
Raise the minimum wage

#VoteBlue",11,28,113,1540701034000,9:30 PM - 27 Oct 2018,/ChrisJZullo/status/1056402823326375937,,October,positive
1556501460-18264,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@DebbieAAldrich,Debbie Aldrich  🇺🇸,"Tune in tonight at 10pm est 10/25 with my special guestAngel Mom Kathryn Hall @jestkathy and Arkansas State @SenatorCollins as we discuss illegal immigration, the Caravan and more.  Live on http://pscp.tv/DebFreedomsVoice/follow … https://www.youtube.com/channel/UCBHPiUl5g0Iw-uHxxzP3v2g … https://pca.st/podcast/c9cf2f10-3ec6-0135-9028-63f4b61a9224 …pic.twitter.com/6cXLmwfzJ7",1,89,83,1540488562000,10:29 AM - 25 Oct 2018,/DebbieAAldrich/status/1055511649119924224,,October,positive
1556501460-17760,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@valblakewvulaw,Valarie Blake,"Such a pleasure to visit the wonderful @IUMcKinney @iuhealthlaw  and speak on immigration, health, and civil rights. So many inspirational speakers on this critical topic. Many thanks to @nicolasterry @profmohapatra @ailahoss @phlu for hosting!https://twitter.com/nicolasterry/status/1055847583942356992 …",1,4,22,1540732833000,6:20 AM - 28 Oct 2018,/valblakewvulaw/status/1056536198829801472,,October,positive
1556501460-18379,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@BillTufts,Bill Tufts,"Canadian petition to keep Canada soveriegn has been released

A similar petition to ban Compact on Migration was presented to German Parliament but they refused to make it public 

Dialogue on immigration is banned around the world

https://petitions.ourcommons.ca/en/Petition/Details?Petition=e-1906 …",4,32,33,1540432774000,6:59 PM - 24 Oct 2018,/BillTufts/status/1055277657900961793,,October,neutral
1556501460-17826,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@lionheartleojai,💧Leo Jai,"Leo Jai

Total days held in Australian immigration detention: 619
Days since court ruled visa cancellation was marred by legal error : 195
Days waiting in detention for Minister to re-consider decision: 195",5,136,137,1540680753000,3:52 PM - 27 Oct 2018,/lionheartleojai/status/1056317756629385216,,October,positive
1556501460-18150,https://twitter.com/search?l=&q=immigration%20since%3A2018-10-25%20until%3A2018-10-29&src=typd&lang=en,@MillerStream,Jon Miller,"The courts can whine & challenge all they want. Statute §1182(f) grants @realdonaldtrump the at-will PLENARY power (aka no limitations, not subject to judicial review) to shut down ALL forms of immigration (even legal!) if he thinks it would be detrimental to U.S. interests.",3,40,148,1540523040000,8:04 PM - 25 Oct 2018,/MillerStream/status/1055656262573137920,,October,positive
