web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11,month,Sentiment
1556481244-2201,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@MarkSimoneNY,MARK SIMONE,"Interesting gun facts:
Total shootings in 2018:  9,547
Mass shooting deaths:   39  (0.41%)
Shootings in Chicago in 2018:   370
Solutions that don't target illegal handguns in the cities are missing 99% of the problem.
#GunControl",17,178,352,1520362746000,10:59 AM - 6 Mar 2018,/MarkSimoneNY/status/971097858555482112,,March,negative
1556481244-2453,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@EricMMatheny,Eric Matheny,Happy Monday! May you be as safe as the Hollywood elite was last night as they were protected by 500 heavily-armed men and women. #MondayMorning #mondaymotivation #Oscars #Oscars90 #GunControl pic.twitter.com/8nQrwCCyl9,2,43,50,1520251793000,4:09 AM - 5 Mar 2018,/EricMMatheny/status/970632487968956417,,March,positive
1556481244-2057,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@JuddLegum,Judd Legum,"Frustrated with inaction on gun control, some schools are banning backpacks https://goo.gl/cRHVKi pic.twitter.com/tgaJ7t4v4l",30,21,36,1520438724000,8:05 AM - 7 Mar 2018,/JuddLegum/status/971416536459161600,,March,negative
1556481244-2436,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@yearyps,Patrick Yeary,"Yeah... How's that gun control working for ya, Chicago?",7,5,66,1520259326000,6:15 AM - 5 Mar 2018,/yearyps/status/970664083027648513,,March,neutral
1556481244-2032,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@BHSmarch4lives,BHS Student Walk Out,"Welcome. We are the students behind the BHS initiative to support student organizers from Marjory Stoneman Douglas High School. Follow us for information on plans to advocate, campaign and lead measures for comprehensive gun control legislation.",3,14,31,1520449631000,11:07 AM - 7 Mar 2018,/BHSmarch4lives/status/971462281463848960,,March,positive
1556481244-2204,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@JimMFelton,James Felton,"Everybody: 
We need better gun control laws

Trump:
Bring. Me. More. Elephant. Skulls. https://twitter.com/thehill/status/970790333528395776 …",4,69,157,1520361323000,10:35 AM - 6 Mar 2018,/JimMFelton/status/971091889469448194,,March,positive
1556481244-2260,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@SafetyPinDaily,SafetyPin-Daily,"An Illinois gun show bans AR-15 sales, landing it at the center of a national gun-control debate | By; Mark Guarino http://a.msn.com/01/en-us/BBJRMSi?ocid=st …",2,49,85,1520338389000,4:13 AM - 6 Mar 2018,/SafetyPinDaily/status/970995698006151168,,March,negative
1556481244-2024,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@Pappiness,Nick Jack Pappas,"The only thing that scares Betsy DeVos more than grizzly bears in schools are engaged students who want to have a real conversation about gun control.

#NeverAgain",38,483,1.3K,1520452773000,11:59 AM - 7 Mar 2018,/Pappiness/status/971475459333677056,,March,positive
1556481244-2089,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@Shawtypepelina,🦋 💗ЅℋᎯᏇᏆᎽ 💗 🦋The Kaitee Project 🤰🏻 🤱🏻,"Woman claims airport security confiscated her gun necklace because it was  'potentially dangerous' This necklace charm was a present from her late husband who died in 2001!  #NotFakeNews #WednesdayWisdom #London #GunControl 
http://fxn.ws/2I8UOF9  #FoxNewspic.twitter.com/10pcyRBGxQ",31,123,102,1520426815000,4:46 AM - 7 Mar 2018,/Shawtypepelina/status/971366585402245122,,March,negative
1556481244-2511,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@AmyBrenneman,Amy Brenneman,.@_juliannemoore - so inspired by the active role you’ve taken in gun control reform via @Everytown. You said #enoughisenough and stepped up to the plate in a major way. Thank you. #HereWeAre,15,221,1.3K,1520214742000,5:52 PM - 4 Mar 2018,/AmyBrenneman/status/970477086791024641,,March,negative
1556481244-2278,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@ClichedOut,discount alien skier  👽 👽 👽,"gun control isn't the answer, it's more teletubbies",3,14,46,1520320234000,11:10 PM - 5 Mar 2018,/ClichedOut/status/970919552627367936,,March,positive
1556481244-2328,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@ipfconline1,ipfconline,"Machine Learnings — Creepy AI surveillance, Strokes, and Gun Control - Machine Learnings — Creepy AI surveillance, Strokes, and Gun Control Source Awesome, not awesome. #Awesome “[Viz] has trained machine-learning algorithms similar to those that an i...http://ow.ly/iTC850gJDw6",,12,14,1520295464000,4:17 PM - 5 Mar 2018,/ipfconline1/status/970815658811371525,,March,positive
1556481244-2066,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@SocialPowerOne1,#TheResistance,Chris Cuomo busts Ted Cruz for lying about gun control http://ift.tt/2Havuxp,6,83,111,1520434171000,6:49 AM - 7 Mar 2018,/SocialPowerOne1/status/971397436345286656,,March,neutral
1556481244-2267,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@wmalnews,WMAL News,Florida Senate passes a new slate of gun control measures in wake of Parkland shootings http://ow.ly/vOnX30iMhYX  #guncontrol #Parklandpic.twitter.com/rbcoN3Zqvg,,8,7,1520332219000,2:30 AM - 6 Mar 2018,/wmalnews/status/970969820073267200,,March,positive
1556481244-1979,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@blazingactivist,Blazing 💥 💫,"One student is dead and 2 others are injured from what the police are calling an ""accidental"" shooting at Huffman High school in Alabama. How do you just accidentally shoot someone? Every other day, I read about a new school shooting. It is NOT too early to discuss gun control.",222,2.2K,4.6K,1520464278000,3:11 PM - 7 Mar 2018,/blazingactivist/status/971523717300916226,,March,positive
1556481244-2241,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@WilDonnelly,Facts Do Matter,"Is no one on the right curious about why a country with strict gun control laws are funneling millions of dollars to the NRA?
http://www.mcclatchydc.com/news/nation-world/national/article203536484.html …",6,149,203,1520348752000,7:05 AM - 6 Mar 2018,/WilDonnelly/status/971039162685157381,,March,positive
1556481244-2457,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@voxdotcom,Vox,The media is talking more about gun control than we were at this point after Sandy Hook: http://bit.ly/2F9zXDV pic.twitter.com/E4x3UKubw8,2,23,60,1520248505000,3:15 AM - 5 Mar 2018,/voxdotcom/status/970618697445527554,,March,positive
1556481244-2142,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@TigNotaro,Tig Notaro,"That’s it for me! Thanks Tig! If you liked what you read, come follow me over @kyleewert. Go see shows @ucbtny and you’ll see me eventually!

Register to vote. Vote for gun control candidates. Believe women. Black Lives Matter. Puerto Rico and Flint still need our help! Be kind.",,6,29,1520384206000,4:56 PM - 6 Mar 2018,/TigNotaro/status/971187868096978947,,March,positive
1556481244-2536,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@RealDonalDrumpf,Donald J. Drumpf,"Please note, all my future remarks about steel tariffs, gun control and what a terrific guy Ryan Seacrest is will be broadcast on a 30-second delay. #Oscars",1,9,37,1520208430000,4:07 PM - 4 Mar 2018,/RealDonalDrumpf/status/970450612138774534,,March,neutral
1556481244-2504,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@MarkSimoneNY,MARK SIMONE,"Did Jimmy Kimmel actually have the nerve to call for gun control at the Oscars?  That audience in the theater, they’re the group and the industry that for 100 years has done more to glorify gun violence than anyone on earth. #Oscar2018",121,931,2.1K,1520216107000,6:15 PM - 4 Mar 2018,/MarkSimoneNY/status/970482809797251072,,March,positive
1556481244-2235,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@j_gitts19,The Baron of Blacksburg ™️,Everything EXCEPT gun control US is a whole joke rn instead of helping a problem people are profiting from a temporary solution smh https://twitter.com/ajplus/status/970937779495596032 …,,13,28,1520350689000,7:38 AM - 6 Mar 2018,/j_gitts19/status/971047288884867072,,March,positive
1556481244-2288,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@SandraTXAS,Տᗩᑎᗪᖇᗩ ن,"Anyone using 1st amendment rights on internet to tell me 2nd only covers muskets b/c AR not invented yet
Get off your computer and write me a letter with a quill pen and have it delivered by a guy on a horse

#DIVIDEDSTATES 
#resist the #Resistance
#MAGA 
no #GunControl pic.twitter.com/3A3YePz0CL",137,941,1.6K,1520311295000,8:41 PM - 5 Mar 2018,/SandraTXAS/status/970882059609755648,,March,neutral
1556481244-2079,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@TwitchyTeam,Twitchy Team,'On a ROLL'! Kyle Kashuv OWNED David Hogg et al. on gun control (and didn't break a sweat!) https://twitchy.com/sarahd-313035/2018/03/06/on-a-roll-kyle-kashuv-just-owned-david-hogg-et-al-on-gun-control-and-didnt-break-a-sweat/ …,3,50,119,1520431238000,6:00 AM - 7 Mar 2018,/TwitchyTeam/status/971385137161232384,,March,neutral
1556481244-2254,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@JBrooks191,Jim Brooks,"On a Tuesday in a televised meeting, Trump pretended to be reasonable and said he’d sign a bipartisan deal. On Thursday he refused. He did the same thing with gun control. You can’t believe one word that comes out of his mouth.",15,21,226,1520341600000,5:06 AM - 6 Mar 2018,/JBrooks191/status/971009167933755392,,March,positive
1556481244-2527,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@GoldBaron08,"A. Dru ""Twitmo"" Kristenev","It proves that @EricHolder's mentality has never evolved beyond that of a 17-year-old. In which case, according to @davidhogg111's logic, Holder shouldn't be allowed near a gun either. http://canadafreepress.com/article/contradiction-trust-our-arguments-and-reason-when-we-say-we-are-too-immatur …
@crazygranny56 @Fingersflying @dcexaminer @VeronicaCoffin #GunControl https://twitter.com/dcexaminer/status/970291783476371456 …",,7,5,1520209799000,4:29 PM - 4 Mar 2018,/GoldBaron08/status/970456352903409664,,March,positive
1556481244-2175,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@CamEdwards,Cam Edwards,"Baltimore schools couldn't heat classrooms this winter, but the city can come up with $100,000 to bus students to D.C. and protest for more gun control laws. https://twitter.com/RectorSun/status/971101719085150208 …",119,1.4K,2.0K,1520371206000,1:20 PM - 6 Mar 2018,/CamEdwards/status/971133343969538049,,March,positive
1556481244-2047,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@politico,POLITICO,Opinion: Want gun control laws? Forget Congress. http://politi.co/2D7AqAQ  via @politicomagpic.twitter.com/70VD3y95hV,10,22,46,1520443806000,9:30 AM - 7 Mar 2018,/politico/status/971437851677220864,,March,neutral
1556481244-2093,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@watspn1013,Jean,"VA Delegate Nick Freitas (R-30) took Democrats to task over gun control, welfare policies, slavery, Jim Crow laws & opposition to arming teachers for self-defense.He spoke after a gun control deluge from Democrats targeting Republicans. http://www.breitbart.com/big-government/2018/03/06/watch-virginia-delegate-takes-democrats-task-slavery-broken-homes-gun-control/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29 …",16,229,327,1520422727000,3:38 AM - 7 Mar 2018,/watspn1013/status/971349437544042496,,March,neutral
1556481244-2096,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@Reuters,Reuters Top News,Republican lawmakers in tight races now embrace gun control measures http://reut.rs/2FiUUwt,60,99,145,1520421029000,3:10 AM - 7 Mar 2018,/Reuters/status/971342315213205505,,March,negative
1556481244-2174,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@SteveWestly,Steve Westly,"""we can’t build our world out of Kevlar"".

Well said! We need to get to the root of the issue and pass real gun control legislation now. https://twitter.com/Emma4Change/status/971061324426997760 …",14,82,383,1520372038000,1:33 PM - 6 Mar 2018,/SteveWestly/status/971136832309096448,,March,positive
1556481244-2472,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@SafetyPinDaily,SafetyPin-Daily,Gun control activists see surge of support after Florida shooting || By; Adam Gabbatt https://www.theguardian.com/us-news/2018/mar/03/gun-control-activists-support-florida-shooting-moms-demand-action?CMP=share_btn_tw …,1,15,31,1520230989000,10:23 PM - 4 Mar 2018,/SafetyPinDaily/status/970545229542711297,,March,neutral
1556481244-2236,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@bluestein,Greg Bluestein,"The race for #ga06 just got a new contender: @lucymcbath, a high-profile gun control advocate, just entered the race. She said she was frustrated with gridlock in Congress after the latest mass shootings. #gapol http://politics.myajc.com/blog/politics/high-profile-gun-control-advocate-enters-georgia-6th-district-race/yR5JoktI4q7Enh41Lpk2ZL/ …",9,131,265,1520350536000,7:35 AM - 6 Mar 2018,/bluestein/status/971046645612892160,,March,negative
1556481244-2500,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@clwh1957,Gigi,"See-Graham is ONLY concerned with the congressionalGOP being re-elected(or we’ll get hurt),NOT acting on gun control because masses of students & innocents are being slaughtered & IT HAS TO STOP",,7,20,1520218157000,6:49 PM - 4 Mar 2018,/clwh1957/status/970491411039707136,,March,neutral
1556481244-2060,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@WAGV,WomenAgainstGunViol,"Students will be holding a sit-in protest for gun control at Senate Majority Leader Mitch McConnell's office in the Russell Office Building from 1:00PM-3:00PM EST today! Please RT.
https://www.facebook.com/events/2034980156512922/ … pic.twitter.com/vnRTYnjzWA",4,30,43,1520437700000,7:48 AM - 7 Mar 2018,/WAGV/status/971412241210793985,,March,neutral
1556481244-2470,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@AnneRutt,nanafordems,"I'm a Boomer who protested the Vietnam War. Never owned a gun & never will. Been advocating for gun control since Reagan. I don't think all gun owners are killers & am not 4 abolishing the 2nd Amend. However it 
s/b practiced in the spirit written & not as it's evolved.",8,19,296,1520232272000,10:44 PM - 4 Mar 2018,/AnneRutt/status/970550613502078976,,March,neutral
1556481244-2069,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@hickorymtnman,Robbus Deplorablus,"2 Reasons this is a smart move by Senate Majority leader

1 It allows things to cool off when emotions run high after a tragedy. Emotions make bad policies

2 It moves the gun control debate closer to the midterms, so dems have anti gun votes on record

http://bit.ly/2CXLm3W",16,168,219,1520433523000,6:38 AM - 7 Mar 2018,/hickorymtnman/status/971394718939656192,,March,positive
1556481244-2507,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@MSNBC,MSNBC,WATCH: Joy Reid spars with Florida Rep. Matt Gaetz over gun control http://on.msnbc.com/2H4ksK8,176,151,475,1520215445000,6:04 PM - 4 Mar 2018,/MSNBC/status/970480036250882048,,March,positive
1556481244-2014,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@RedNationRising,Red Nation Rising,LISTEN: Thomas Massie warning on gun control. They are using 'Fix NICS' to disarm #vets. Vets need to be careful what they say to the VA! https://youtu.be/9R_LuBwf76w,3,35,27,1520458692000,1:38 PM - 7 Mar 2018,/RedNationRising/status/971500287222480897,,March,negative
1556481244-2190,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@APWestRegion,AP West Region,"Oregon has become the first state to pass a gun control measure after last month's deadly shooting in Parkland, Florida. Story: http://apne.ws/xr7wtTw pic.twitter.com/JWXisvp15a",55,424,1.3K,1520365900000,11:51 AM - 6 Mar 2018,/APWestRegion/status/971111089101557760,,March,positive
1556481244-2205,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@notaxation,Colin Moriarty,"Meet @TianaTheFirst, writer at @NRO, Founding Editor of the @USC Economics Review, and political podcaster.

On today's politically-charged episode of Fireside Chats, we discuss gun control, Donald Trump, conservatism vs. liberalism, and much more.

Enjoy! https://www.patreon.com/posts/colins-last-27-17259972 …pic.twitter.com/0ApqaM8XnK",4,6,98,1520361077000,10:31 AM - 6 Mar 2018,/notaxation/status/971090859583156224,,March,positive
1556481244-2350,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@lordjamar,Lord Jamar,Lord Jamar Rah Digga talk GUN CONTROL; Review NIPSEY HUSSLE ROC MARCI albums https://audioboom.com/posts/6707444-lord-jamar-rah-digga-talk-gun-control-review-nipsey-hussle-roc-marci-albums … via @Audioboom,,12,22,1520287681000,2:08 PM - 5 Mar 2018,/lordjamar/status/970783014971113472,,March,neutral
1556481244-2105,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@DrLee4America,DrLee MD 4 Freedom 🇺🇸,"#GunRegistration gutting #2A via #medical database was #Democrat plan #Obamacare using electronic records #EMR. Definitely occurring now.
#2ADefenders @NRA #NRA 

#GunControl & #HealthCare Control are both People Control .. https://www.youtube.com/watch?v=iTXZXY0fFmo …pic.twitter.com/OVuXQd4dYu",7,163,200,1520405740000,10:55 PM - 6 Mar 2018,/DrLee4America/status/971278189594071040,,March,neutral
1556481244-2262,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@_MoCowBell_,Cowntess The Cowllaborator,"Oh look  

#GunSense #GunControl , blatantly projecting it’s racism and islamophobia for all to see !

#2A 
#RKBA is every law abiding American’s Right .

Screw your Bigotry!pic.twitter.com/1tuoyUV2Lw",6,10,18,1520336999000,3:49 AM - 6 Mar 2018,/_MoCowBell_/status/970989867814539264,,March,negative
1556481244-2315,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@SiddonsDan,dan siddons  📅,"Retweet: .@DLoesch for handling @CNN’s gun control town hall, like a BADASS BOSS #2Apic.twitter.com/4DRlDWmdVl",,35,59,1520299628000,5:27 PM - 5 Mar 2018,/SiddonsDan/status/970833122903326722,,March,neutral
1556481244-2452,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@SafetyPinDaily,SafetyPin-Daily,People from countries with strict gun control explain how life is different compared to the US | Businessinsider http://read.bi/2tbmIgr,,20,25,1520251815000,4:10 AM - 5 Mar 2018,/SafetyPinDaily/status/970632583024381953,,March,neutral
1556481244-2360,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@becher_casey,casey becher  🏳️‍🌈 🌊 🦅,"A warning to my enemies: If crossed, I WILL aggressively turn over an hourglass without breaking eye contact. DO NOT test me on this, because I don’t have one yet. #NEVERAGAIN #EnoughIsEnough #GunReformNow #marchforourlives #GunControl https://twitter.com/nratv/status/970402289742618624 …",2,2,27,1520284008000,1:06 PM - 5 Mar 2018,/becher_casey/status/970767608122368000,,March,neutral
1556481244-1984,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@townhallcom,Townhall.com,Joe Scarborough Gets Mauled by Ted Cruz in Gun Control Debate https://townhall.com/tipsheet/chrisreeves/2018/03/07/ted-cruz-battles-with-morning-joe-over-gun-control-n2458592 …,11,55,89,1520462195000,2:36 PM - 7 Mar 2018,/townhallcom/status/971514978393092097,,March,neutral
1556481244-2505,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@Thomas1774Paine,Mike 'Thomas Paine' Moore,Oscars: Celebrities Push Gun Control Surrounded by a Wall of 500 Rifle-Wielding SWAT Officers http://ow.ly/hNyB30iKcim,96,982,1.3K,1520216103000,6:15 PM - 4 Mar 2018,/Thomas1774Paine/status/970482792411942912,,March,neutral
1556481244-2155,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@AJMann75,Amy  🦄,"I love being punished for a lifelong illness/disability/condition that I had no control over -- said no one ever.  If it's not gun violence, it'll be lack of healthcare or pollution that will knock us off.  Wasn't there a movie about that already?",6,28,145,1520378681000,3:24 PM - 6 Mar 2018,/AJMann75/status/971164695896801280,,March,positive
1556481244-2221,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@jaisalnoor,Jaisal Noor,Happening now: Baltimore students walkout to demand action on gun control  #GunsDownGradeUp march to City Hallpic.twitter.com/R1dfjKSAvp,,28,38,1520354587000,8:43 AM - 6 Mar 2018,/jaisalnoor/status/971063636390240256,,March,positive
1556481244-2029,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@SteveDeaceShow,Steve Deace,"I agree but the good news for Democrats is if GOP follows through on gun control and amnesty, like they're threatening, they'll so depress their base Democrats will be in charge of Congress next year. When they can have all the hearings they want. https://twitter.com/vermontgmg/status/971376808884129792 …",5,15,33,1520450668000,11:24 AM - 7 Mar 2018,/SteveDeaceShow/status/971466630072098818,,March,negative
1556481244-2222,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@TheDemCoalition,Democratic Coalition,It's a start: @OregonGovBrown has signed into law a bill that bans anyone with a domestic violence conviction from owning a weapon. It’s the first new gun control bill in the country since the Florida high school shooting. http://thehill.com/homenews/state-watch/376893-oregon-becomes-first-state-to-add-new-gun-law-since-parkland-shooting#.Wp7D9z7RyB4.twitter … #NeverAgain,6,84,153,1520354332000,8:38 AM - 6 Mar 2018,/TheDemCoalition/status/971062569460027392,,March,positive
1556481244-1982,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@Rkid5TV,rachael,me and students from 30 different high schools in my state walked out of school and marched to the capitol for better gun control laws today. change is now pic.twitter.com/4UaQwQgXIk,,1,16,1520464256000,3:10 PM - 7 Mar 2018,/Rkid5TV/status/971523621326917632,,March,positive
1556481244-2293,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@OWHnews,Omaha World-Herald,OPS board calls for stricter gun control and pushes back against plans to arm teachers http://on.omaha.com/2oKYvZB,9,23,145,1520307445000,7:37 PM - 5 Mar 2018,/OWHnews/status/970865912071979009,,March,neutral
1556481244-2062,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@wef,World Economic Forum,American businesses are taking a stand on gun control http://wef.ch/2FkK74Y  #gun control pic.twitter.com/GzgGnlvokf,4,19,24,1520436602000,7:30 AM - 7 Mar 2018,/wef/status/971407632237039616,,March,neutral
1556481244-2434,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@JumzyRau,LeiliHana,NRA propaganda straight out of Goebbels' book: Lie blatantly& repeatedly; accuse the opposition of everything you're guilty of; play the victim. Repeat. They brainwash fools into believing that wanting sensible gun-control laws (that have worked in other countries) is unpatriotic,1,15,53,1520260327000,6:32 AM - 5 Mar 2018,/JumzyRau/status/970668281601429509,,March,negative
1556481244-2357,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@WisePaxCat,Wise Pax[REDACTED]Cat  ⬛️ ⬛️ ⬛️ ⬛️,"Aw.  Thoughts and prayers, Ted.

Cruz caught in election-year bind on gun control http://a.msn.com/01/en-us/BBJTRto?ocid=st …",2,15,31,1520285440000,1:30 PM - 5 Mar 2018,/WisePaxCat/status/970773616680878080,,March,neutral
1556481244-2151,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@BarbLusco,barbsbuzz,We remember every gun tragedy. We will not forget. We will fix it with our votes and new gun control laws.,1,10,24,1520381037000,4:03 PM - 6 Mar 2018,/BarbLusco/status/971174579526864896,,March,positive
1556481244-2349,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@pbalonon_rosen,Peter Balonon-Rosen,Does a company's stance on gun control/abortion/immigration/LGBTQ issues/YOU NAME IT influence whether you buy their product? Let us at @Marketplace know.https://www.marketplace.org/2018/03/05/world/does-companys-stance-issues-change-how-you-shop …,23,10,14,1520288078000,2:14 PM - 5 Mar 2018,/pbalonon_rosen/status/970784678851629056,,March,neutral
1556481244-1991,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@OANN,One America News,"Tonight's Tipping Points: Sanctuary Cities, Gun Control, & Women's March!: http://youtu.be/9WjM_7J019E?a  via @YouTube",6,20,62,1520465518000,3:31 PM - 7 Mar 2018,/OANN/status/971528916425957381,,March,neutral
1556481244-2468,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@kharyp,"Khary Penebaker, Fx","& find solace at the end of a barrel of a gun. I don’t deserve any of this. But I refuse to let it control me. 

We have a chance to not just change the world as a whole, but to change someone’s life, to save someone’s life & spare their family from my never-ending nightmare",17,34,196,1520233057000,10:57 PM - 4 Mar 2018,/kharyp/status/970553902398656512,,March,positive
1556481244-2374,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@bigleaguepol,Big League Politics,Who is actually behind David Hogg's gun control push? https://bigleaguepolitics.com/exclusive-evidence-david-hoggs-liberal-mother-run-twitter-account/ …,7,24,29,1520279400000,11:50 AM - 5 Mar 2018,/bigleaguepol/status/970748282203983872,,March,negative
1556481244-2302,https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en,@AmoneyResists,Andrew Wortman,Arming some school personnel is not gun control. https://twitter.com/npr/status/970852231070203905 …,,21,49,1520304230000,6:43 PM - 5 Mar 2018,/AmoneyResists/status/970852426097053696,,March,neutral
