web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556481244-2263","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@jameshmay55","Jameshmay55@aol.com","To you black socialist,  don't put words in my mouth. There were 2 subjects here, I asked a honest question and got a lot of info in return. If you want to weigh in on gun control I would be willing to hear all sides.4 me arm the schools because it's too late to get rid of guns.","8","3","65","1520336183000","3:36 AM - 6 Mar 2018","/jameshmay55/status/970986446931791873","null"
"1556481244-2035","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TIME","TIME","Jordan Peterson talks gun control, angry men and why so few women lead companies http://ti.me/2G3Suii","2","17","38","1520449240000","11:00 AM - 7 Mar 2018","/TIME/status/971460642711498757","null"
"1556481244-2469","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@FoxNewsInsider","FoxNewsInsider","'You'll Have Fewer Rights': Tucker Warns of 'Australian-Style' Gun Control If Dems Win Congress
http://insider.foxnews.com/2018/03/03/tucker-carlson-gun-control-democrats-want-australia-style-gun-rights-restrictions …","10","37","82","1520232660000","10:51 PM - 4 Mar 2018","/FoxNewsInsider/status/970552239428423681","null"
"1556481244-2465","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","Oscars: Celebrities Push Gun Control Surrounded by a Wall of 500 Rifle-Wielding SWAT Officers | http://ow.ly/zO3v30iKlyK","10","103","166","1520237703000","12:15 AM - 5 Mar 2018","/Thomas1774Paine/status/970573392167559168","null"
"1556481244-2297","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Brasilmagic","Vote Dem for the Planet","Just like you were going to make a bipartisan deal about gun control? #ChaosPresidency","1","6","72","1520306352000","7:19 PM - 5 Mar 2018","/Brasilmagic/status/970861327609671680","null"
"1556481244-2153","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TwitchyTeam","Twitchy Team","'On a ROLL'! Kyle Kashuv just OWNED David Hogg et al. on gun control (and didn't break a sweat!) https://twitchy.com/sarahd-313035/2018/03/06/on-a-roll-kyle-kashuv-just-owned-david-hogg-et-al-on-gun-control-and-didnt-break-a-sweat/ …","9","72","138","1520379698000","3:41 PM - 6 Mar 2018","/TwitchyTeam/status/971168962754039808","null"
"1556481244-2430","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@funylibertarian","Funny Libertarian","My kinda math problem. #gunsense #GunControl #BanAssaultWeaponspic.twitter.com/ZQX2QcQOMB","6","23","85","1520261953000","6:59 AM - 5 Mar 2018","/funylibertarian/status/970675104203132930","null"
"1556481244-2510","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@luxecure","CG","You know they don’t want you to talk about their Russian dollars. They would rather make threats to people who want sensible gun control instead of cut ties w a country who wants the destruction of America","3","3","222","1520215010000","5:56 PM - 4 Mar 2018","/luxecure/status/970478209539104769","null"
"1556481244-2074","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@molratty","Mo Mo","This thread reads like a parody of a gun control advocate, but he's serious. https://twitter.com/DavidKlion/status/970810151442763776 …","48","34","107","1520431795000","6:09 AM - 7 Mar 2018","/molratty/status/971387470356115456","null"
"1556481244-2252","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@NBCNews","NBC News","President Trump has vowed to use his executive authority to tighten gun control. 

But his administration has focused on delaying gun regulations. http://nbcnews.to/2H9fQSS","41","80","99","1520342110000","5:15 AM - 6 Mar 2018","/NBCNews/status/971011304809955332","null"
"1556481244-2336","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SafetyPinDaily","SafetyPin-Daily","An Illinois gun show bans AR-15 sales, landing it at the center of a national gun-control debate || By Mark Guarino http://a.msn.com/01/en-us/BBJRMSi?ocid=st …","7","48","55","1520293308000","3:41 PM - 5 Mar 2018","/SafetyPinDaily/status/970806614042271744","null"
"1556481244-2192","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@jackjonesbabe","David D’Ag - Elect Women","Make no mistake, when the #NRATerrorists call out gun-control advocates by name, they are endangering their lives.  @Twitter how long will you allow these terrorists to to incite violence.","2","24","147","1520365504000","11:45 AM - 6 Mar 2018","/jackjonesbabe/status/971109427892899840","null"
"1556481244-2127","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@4aPeoplesParty","For a People’s Party","Instead of focusing on gun control and DACA, these Democrats are focused on helping BIG BANKS. What else should they be focusing on instead of banksters?  List more pressing issues below. #ThisIsUshttps://www.commondreams.org/news/2018/03/05/forget-guns-and-immigration-these-12-democrats-focused-helping-gop-deliver-big-bank …","38","143","136","1520392731000","7:18 PM - 6 Mar 2018","/4aPeoplesParty/status/971223626300014592","null"
"1556481244-2323","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@sahilkapur","Sahil Kapur","Can’t think of a clearer sign of gun politics shifting than Republicans getting spooked by Democratic gun-control enthusiasm in a red district. pic.twitter.com/JzCb9yvcvR","1","12","31","1520297376000","4:49 PM - 5 Mar 2018","/sahilkapur/status/970823677729296384","null"
"1556481244-2030","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@WalshFreedom","Joe Walsh","A reminder today: Barack Obama & Eric Holder sold guns to Mexican drug cartels, guns that were then used to kill American citizens. They did it all to advance their gun control agenda. 

So go ahead and get worked up about Stormy Daniels. Smh https://www.dailywire.com/news/27951/breaking-doj-releasing-more-documents-operation-ryan-saavedra …","926","5.4K","6.9K","1520450478000","11:21 AM - 7 Mar 2018","/WalshFreedom/status/971465835297607681","null"
"1556481244-2170","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TheNoahRing","Noah Ring","I was told at a young age that ""Gun Control is being able to hit your target"" and that's that.","7","53","94","1520374198000","2:09 PM - 6 Mar 2018","/TheNoahRing/status/971145894249877504","null"
"1556481244-2365","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@OccupyWallStNYC","Occupy Wall Street","Convicted school shooter praises Florida’s gun control advocates from prison. http://ow.ly/7SSr30iLErl pic.twitter.com/63dbz7mmw7","1","7","6","1520283625000","1:00 PM - 5 Mar 2018","/OccupyWallStNYC/status/970766001108373505","null"
"1556481244-2165","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","Father of Parkland Victim: Gun Control Is Not ‘Achievable,’ Focus on School Safety (VIDEO) http://ow.ly/wdN330iMOBF","19","220","388","1520376305000","2:45 PM - 6 Mar 2018","/Thomas1774Paine/status/971154729769324547","null"
"1556481244-2475","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@CBSNews","CBS News","#MeToo founder Tarana Burke speaks about working together with different movements such as #TimesUp and gun control to see ""progress happen."" #Oscarspic.twitter.com/dejJ47KGIe","116","184","488","1520228052000","9:34 PM - 4 Mar 2018","/CBSNews/status/970532910594973697","null"
"1556481244-2407","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@PatwreckSulyvan","psullyy","A school shooter praises the efforts for gun control but republicans can’t get onboard LMAO https://twitter.com/ddale8/status/969986190324719617 …","","6","27","1520269438000","9:03 AM - 5 Mar 2018","/PatwreckSulyvan/status/970706495880024064","null"
"1556481244-2380","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Scrugg5","Michael 🌹","So we didn’t want gun control after the Las Vegas concert shooting? (58 killed)
What about the orlando nightclub shooting? (49 killed)
Or the Charleston church shooting? (9 killed)
It’s pathetic that you would rather kids die and ignore all the other lives over guns. https://twitter.com/newcivilrights/status/970155880128884736 …","","8","32","1520277715000","11:21 AM - 5 Mar 2018","/Scrugg5/status/970741214264811520","null"
"1556481244-2340","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@EddieZipperer","Eddie Zipperer","Democrats are Eager to Hurry Up and Lose on Gun Control | My new @DailyCaller piecehttp://dailycaller.com/2018/03/05/democrats-are-in-a-hurry-to-lose-on-gun-control/ …","4","46","72","1520291056000","3:04 PM - 5 Mar 2018","/EddieZipperer/status/970797170801758210","null"
"1556481244-2279","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@FoxNews","Fox News","""Every focus right after the shooting is gun control... and it doesn't work.""

Andrew Pollack lost his 18-year-old daughter Meadow on February 14, and said on #TheStory he hopes no one ""has to feel what I have to feel."" http://bit.ly/2FqD0am  pic.twitter.com/EmZa62ujGw","46","72","215","1520319900000","11:05 PM - 5 Mar 2018","/FoxNews/status/970918150643400707","null"
"1556481244-2310","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@schotts","schotts  🇺🇸 🇺🇸 🇺🇸","Saw you on Fox News @MarkCGlaze.  You referenced Colorado magazine ban as an example.

2 things:

1) Colorado violent crime rate has only increased #guncontrol passed
2) Guarantee there are 1.5 - 2x as many mags over 15 rds now than before the ban.  It's unenforceable

#gunsense","2","4","17","1520301389000","5:56 PM - 5 Mar 2018","/schotts/status/970840509223649281","null"
"1556481244-2008","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@tsukkiu","Sheryl (Oli) #neveragain","If you have a large following, please use it. I will repeat, if you have a large following PLEASE USE IT!!! You are influencial to the people who follow you so take advantage of that !!!! Why are celebrities so scared to talk about gun control!!!!!","3","5","23","1520462185000","2:36 PM - 7 Mar 2018","/tsukkiu/status/971514936580104192","null"
"1556481244-2358","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@thecjpearson","CJ Pearson","Gun control advocates and @CNN never mention the everyday tragedies that happen in Chicago. 

I wonder why? Maybe because it completely undermines their argument that gun control works or maybe - just maybe - because liberals are responsible for the carnage in these cities. pic.twitter.com/9aJ30UjjaB","176","1.9K","4.1K","1520285181000","1:26 PM - 5 Mar 2018","/thecjpearson/status/970772528099725312","null"
"1556481244-2498","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@rudepundit","The Rude Pundit","Sheriff Andy Taylor was a single dad who raised his son without a mother. He believed in gun control, criminal rehabilitation, and helping the poor. If he were around today, you'd call him a ""pinhead."" https://twitter.com/BillOReilly/status/970360775419277312 …","44","444","1.5K","1520218690000","6:58 PM - 4 Mar 2018","/rudepundit/status/970493642887585794","null"
"1556481244-2091","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AAlhanti","Adam Alhanti","Knock knock...
Who’s there?
Banana...
Banana Who?
Knock Knock...
Who’s there?
Banana...
Banana who?
Knock Knock 
Who’s there?
Orange
Orange who? 

Orange you glad Florida HOR thought daylight savings time was more important than gun control?","16","95","545","1520425410000","4:23 AM - 7 Mar 2018","/AAlhanti/status/971360690706571264","null"
"1556481244-2025","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@KellyMotadelMD","Kelly Motadel, MD","A vaccine to prevent cancer - Australia gets it. Kind of like their efforts in gun control, they are putting the health of their citizens ahead of financial gain. https://www.theguardian.com/society/2018/mar/04/australia-could-become-first-country-to-eradicate-cervical-cancer …","2","20","47","1520452227000","11:50 AM - 7 Mar 2018","/KellyMotadelMD/status/971473169599967232","null"
"1556481244-2033","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@MarkYoungTruth","Mark Young","Gun control supporters pay attention, gun control via any means less of  a constitutional amendment, means every amendment is in jeopardy. Including your right to demand gun control. United we stand divided we ALL fall.","21","146","435","1520449343000","11:02 AM - 7 Mar 2018","/MarkYoungTruth/status/971461074406051840","null"
"1556481244-2377","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@cnni","CNN International","A father who lost his daughter in the Florida school shooting says the gun control debate efforts taken up by many of the surviving students are ""going in the wrong direction"" and would like to see the focus first be on school safety http://cnn.it/2FWZ9uz  pic.twitter.com/qbxPz8g2eN","38","38","79","1520278288000","11:31 AM - 5 Mar 2018","/cnni/status/970743617047449601","null"
"1556481244-2474","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TitusNation","Christopher Titus","Gun control works world wide. It’s not hard. We have empirical evidence. And people still have guns in those countries. How much more hassle would you go through to get a gun if it saved 17 people from getting shot in a school? https://twitter.com/deplrablejulius/status/970528486568939521 …","10","35","164","1520228698000","9:44 PM - 4 Mar 2018","/TitusNation/status/970535623076454400","null"
"1556481244-2414","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ANNELAMOTT","ANNE LAMOTT","Am blocking people on Facebook today who say snarky things about my Facebook Hope post—because I haven’t given up on divine love and good people? And giving a shout out to the students’ and moms’ protest for sane gun control is “drinking the KoolAid?” Maybe find a different site! https://twitter.com/annelamott/status/970345185484787712 …","43","25","552","1520267530000","8:32 AM - 5 Mar 2018","/ANNELAMOTT/status/970698495144247296","null"
"1556481244-2249","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TheLastPersont2","The Last Person to join Tw ❄️tter","The latest figure for the number of gun crime deaths in Scotland is for the year ended March 2016.

One, yes one, person was shot dead.

US 33,000 gun deaths per year...

Gun control works - you should try it.

#NeverAgain  #MarchForOurLives","14","30","140","1520343150000","5:32 AM - 6 Mar 2018","/TheLastPersont2/status/971015666307403777","null"
"1556481244-2367","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@DJTGIF","Craig The DJ","Y’all want gun control on assault rifles? Just have a bunch of black people buy them. 

If a whole bunch of us start tryna buy them at the same time I bet the laws change.","","6","16","1520282921000","12:48 PM - 5 Mar 2018","/DJTGIF/status/970763047722737664","null"
"1556481244-2271","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","Gun Company Drops Truth Hammer on Gun Control Activists After Dick’s Stops Selling AR-15s - http://ow.ly/xV7f30iLWrC","2","45","62","1520324104000","12:15 AM - 6 Mar 2018","/Thomas1774Paine/status/970935783438905344","null"
"1556481244-2313","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@LoruYaz","Loru","If the Elites really believe that #GunControl works, they need to disarm all of their bodyguards. If Gun Control really works then we don't need armed Police or Military. Gun free zones are all we need. The world is a murder free zone and that's worked out great!! Hasn't it....??","6","47","93","1520299830000","5:30 PM - 5 Mar 2018","/LoruYaz/status/970833970094116865","null"
"1556481244-2287","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@RogueCIAsurveil","Rogue","Dana’s the best thing that ever happened to Gun Control Advocacy. Unfortunately I’m expecting any day now a toothless redneck will put her in the back of his truck and take her back to his home in the Appalachian Mountains so she can make babies for him! We’ll never see her again https://twitter.com/nratv/status/970402289742618624 …","19","11","65","1520312908000","9:08 PM - 5 Mar 2018","/RogueCIAsurveil/status/970888823503753216","null"
"1556481244-2390","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@JayMaga45","Jay","#2Amendment Doesn't GIVE You the Right to Own Guns. #2A Protects the right we already have. Because you have a right to life, liberty and property, you have a right to defend them. #2ADefenders #GunControl pic.twitter.com/ikJFor88KU","15","154","231","1520273605000","10:13 AM - 5 Mar 2018","/JayMaga45/status/970723976505888774","null"
"1556481244-2352","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@KTVZ","KTVZ NewsChannel 21","Hundreds of high school students, carrying signs and clamoring for gun control, traveled to the Oregon Capitol in Salem today as they joined a welling tide of activism in the wake of the deadly Florida school shootings.  http://www.ktvz.com/news/high-school-students-back-gun-control-in-salem-rally/711625072 …","4","5","25","1520287201000","2:00 PM - 5 Mar 2018","/KTVZ/status/970780998949621760","null"
"1556481244-1987","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@MPRnews","MPR News","Students rally at the Capitol for tougher gun control https://www.mprnews.org/story/2018/03/07/students-march-on-capitol-to-protest-gun-violence …pic.twitter.com/9Ev5oSXIxK","1","2","17","1520466195000","3:43 PM - 7 Mar 2018","/MPRnews/status/971531757337153536","null"
"1556481244-2545","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Pop_Muse","Pop Muse","Justin Bieber Urges Fans to Sign March for Our Lives Petition for Stricter Gun Control http://www.billboard.com/node/8231000  #popmuse","","","1","1520208019000","4:00 PM - 4 Mar 2018","/Pop_Muse/status/970448888837451776","null"
"1556481244-2281","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Rewire_News","Rewire.News","The persistent injection of abortion politics into the gun control debate belies the “pro-life” movement’s fundamental hypocrisy: They are only concerned with protecting human life—however one defines it—if they can police our bodies in the process. https://rewirenews.link/2oRR9D6","","23","45","1520314560000","9:36 PM - 5 Mar 2018","/Rewire_News/status/970895752112177152","null"
"1556481244-2392","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@thinkprogress","ThinkProgress","Sen. Rubio backs out of gun control promise he made to Parkland survivors

https://www.youtube.com/watch?v=l-O2_R5YLEY …","101","288","286","1520272847000","10:00 AM - 5 Mar 2018","/thinkprogress/status/970720797101887490","null"
"1556481244-2188","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@vonzielbauer","paul von zielbauer","This post is bullshit and shows why the NRA is distrusted by so many reasonable folks in the middle. Not all ppl in favor of ""gun control"" want to kill the 2A. When you paint people concerned about guns in society as a monolithic evil, with sinister ""true colors,"" you're spinning","8","17","207","1520366950000","12:09 PM - 6 Mar 2018","/vonzielbauer/status/971115493699407872","null"
"1556481244-2533","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ColleenFlangan","Colleen Flanagan","A2: We can NOT allow mental illness to be a scapegoat for responsible gun control. We must  reject any and all such nonsense on the 2018 campaign trail. #CripTheVote","","8","17","1520208847000","4:14 PM - 4 Mar 2018","/ColleenFlangan/status/970452359716442112","null"
"1556481244-2389","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Astro_Jose","Jose Hernandez","Congress does not act on gun control or immigration reform. We need a new Congress!  #VoteForNewCongress","1","8","35","1520273775000","10:16 AM - 5 Mar 2018","/Astro_Jose/status/970724688316940291","null"
"1556481244-2355","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@DavidAFrench","David French","Shame and stigma can’t prevail in the gun control debate. It can’t overcome the love that parents feel for their kids and communities. That’s why responsible, law-abiding people carry: https://www.nationalreview.com/2018/03/gun-control-debate-liberals-wont-win-heres-why/ …","57","80","178","1520285810000","1:36 PM - 5 Mar 2018","/DavidAFrench/status/970775165620629507","null"
"1556481244-2145","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@fleccas","Austen Fletcher","Baltimore already has some of the strictest gun control laws in the country yet it’s still the most dangerous city...

 https://twitter.com/rectorsun/status/971081951544270848 …","40","274","806","1520383807000","4:50 PM - 6 Mar 2018","/fleccas/status/971186196935135232","null"
"1556481244-2356","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@thedailytexan","The Daily Texan","In wake of the Parkland shooting, high school students around the area joined in the national conversation on gun control. 

Completely student-led and organized, the Austin March of Our Lives will be held on March 24. | @LyleChadhttp://bit.ly/2D0gOOY","","9","19","1520285760000","1:36 PM - 5 Mar 2018","/thedailytexan/status/970774958145245184","null"
"1556481244-2373","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@voces_milwaukee","Voces de la Frontera #DreamActNow","For gun control, for the Dream Act, and to stop police violence, the youth are rising up! Students in Wisconsin have walked out to demand @SpeakerRyan pass the clean Dream Act now! #DreamActNow #HereToFightpic.twitter.com/BjVOFoOxsx","4","19","44","1520279905000","11:58 AM - 5 Mar 2018","/voces_milwaukee/status/970750399924883456","null"
"1556481244-2409","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@realTylerZed","Tyler Zed","As expected, Jimmy Kimmel preached about gun control; urging people to go out and march. He did this in a building being protected by hundreds of people with guns.

The hypocrisy knows no end.","116","1.5K","3.9K","1520268826000","8:53 AM - 5 Mar 2018","/realTylerZed/status/970703930840657920","null"
"1556481244-2478","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@awaken_to_maga","Awaken to MAGA","Oscars: Celebrities Push Gun Control Surrounded by a Wall of 500 Armed Officers http://bit.ly/2Fb9k1j  via @BreitbartNews

Communists and their perpetual hypocrisy. #WeThePeople should give up our guns because they kill. However, the commie elite have armed gaurds? Why? #Oscars","2","18","22","1520226423000","9:07 PM - 4 Mar 2018","/awaken_to_maga/status/970526081257213952","null"
"1556481244-2064","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AliVelshi","Ali Velshi","Why is gun control so difficult? https://www.msnbc.com/ali-velshi/watch/why-is-gun-control-so-difficult-1178452547982 …","30","33","80","1520434481000","6:54 AM - 7 Mar 2018","/AliVelshi/status/971398739507269632","null"
"1556481244-2424","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ThePerfectFoods","The Perfect Foods 🇺🇸","Gun control doesn't work because criminals don't obey laws! #2Apic.twitter.com/so9XWl2mRl","9","143","189","1520264115000","7:35 AM - 5 Mar 2018","/ThePerfectFoods/status/970684171579305984","null"
"1556481244-2119","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@FaithGoldy","Faith J Goldy  ✝️","The West doesn’t need gun or even garrotte control, for that maytwe — we need Jesus. https://twitter.com/jordanbpeterson/status/971183303834394624 …","39","51","312","1520396787000","8:26 PM - 6 Mar 2018","/FaithGoldy/status/971240636203585539","null"
"1556481244-2023","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Complex","Complex","Parkland students call out Betsy DeVos for dodging their gun control questions during her visit: https://trib.al/AqnEV0C pic.twitter.com/oEmLthX1TJ","1","15","78","1520452811000","12:00 PM - 7 Mar 2018","/Complex/status/971475620902461440","null"
"1556481244-2276","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@PradRachael","🇺🇸@PradRachael 🇺🇸 🇮🇹  -","YOUNG CONSERVATIVE:

@KyleKashuv the young
Conservative that survived 
The Parkland  School Shootings in Florida his voice has been #2A ignored in our National Gun Control conversion Why  because hes a Conservative

https://townhall.com/tipsheet/guybenson/2018/03/05/exclusive-conservative-parkland-survivor-n2457366?amp=true&__twitter_impression=true …

#Parkland
#ParklandShooting","1","22","42","1520321032000","11:23 PM - 5 Mar 2018","/PradRachael/status/970922897844985856","null"
"1556481244-2514","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@thehill","The Hill","WATCH: Alec Baldwin returns to ""SNL"" as confused Trump flip-flopping on gun-control policy
http://hill.cm/ZHTpwxP pic.twitter.com/5tTztsqfsH","22","35","142","1520212863000","5:21 PM - 4 Mar 2018","/thehill/status/970469204599156736","null"
"1556481244-2144","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Education4Libs","Educating Liberals","650 people were murdered in Chicago last year alone, but it gets zero media attention because the deaths were spread out & they won’t count that as mass murder.

Plus they have the strictest gun control laws in the nation, & the crime stats don’t support their anti-gun narrative.","303","3.3K","6.2K","1520383835000","4:50 PM - 6 Mar 2018","/Education4Libs/status/971186311267680258","null"
"1556481244-2464","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Newsweek","Newsweek","Trump gun slump: Sales plummet as gun owners don't believe the president will actually push gun control http://bit.ly/2HZMDLs pic.twitter.com/8FhnLdGkCC","7","16","23","1520238610000","12:30 AM - 5 Mar 2018","/Newsweek/status/970577194446618624","null"
"1556481244-2164","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@LittleSigP938","LadySig","Even in his grieve, the man has common sense.Father of Parkland Victim: Gun Control Is Not ‘Achievable,’ Focus on School Safety (VIDEO)@Het32000 @DetonicsMKV @truckinwithnorm @ColoradoGirl2A @GlockG2010mm @QBDAD @IntenseAmerican @Merc4hire63 @LRbullies @Tactical_reviewhttps://twitter.com/thomas1774paine/status/971154729769324547 …","2","12","17","1520376727000","2:52 PM - 6 Mar 2018","/LittleSigP938/status/971156500772204546","null"
"1556481244-2387","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@butterfIycoupes","Hashi 🐰 🐇","America will literally do anything except for gun control https://twitter.com/ajplus/status/970403519122624512 …","","21","36","1520275403000","10:43 AM - 5 Mar 2018","/butterfIycoupes/status/970731518128807937","null"
"1556481244-2031","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@President1Trump","GITMO KAG2020  🇺🇸","BREAKING: Rhino @marcorubio unveils his gun control bill https://www.pscp.tv/w/bXAwHjFEWkVvZXBZWVdrS2F8MWRSS1plRG9rQk14QsoqsMzY3mz8aJvIu-9SoPcz-MXYQBuX0YcWFcTs3gVc …","41","83","56","1520449782000","11:09 AM - 7 Mar 2018","/President1Trump/status/971462913834782725","null"
